"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"fin_0355-2047_1905-05-25_120-00004_759558.txt.lemmatized",1.89278401765678e-05,1.89278401781262e-05,1.89278401778481e-05,1.89278401771807e-05,0.17731001239359,1.8927840177344e-05,1.89278401774701e-05,0.0057747399671397,0.0447860278628879,1.89278401778022e-05,1.89278401773962e-05,1.89278401782231e-05,0.471092189349513,1.89278401762903e-05,1.89278401758727e-05,1.8927840177356e-05,1.89278401770252e-05,1.89278401758989e-05,0.00709188497849949,0.29368015568589
"fin_0355-2047_1905-05-25_120-00005_759558.txt.lemmatized",1.77187177119137e-05,1.77187177127743e-05,1.77187177112246e-05,1.77187177115829e-05,1.7718717712533e-05,1.77187177107805e-05,0.0295606934370609,0.00242201095655026,0.0473662910041378,0.0634111503820933,0.327336621246286,1.77187177120743e-05,0.142969414299223,1.77187177113717e-05,1.77187177102376e-05,1.77187177116118e-05,1.77187177116471e-05,1.77187177112257e-05,0.307648967686589,0.0790722263755211
"fin_0355-2047_1905-05-25_120-00006_759558.txt.lemmatized",2.09249963265771e-05,2.09249963226199e-05,2.09249963241632e-05,0.491049165952213,2.09249963254004e-05,0.181813415680832,2.09249963254035e-05,0.0825332749106542,0.144656117021044,2.0924996326939e-05,2.09249963263022e-05,2.09249963241522e-05,0.0277870812178612,2.09249963275627e-05,2.09249963240022e-05,2.09249963245826e-05,2.0924996325568e-05,2.09249963220175e-05,2.09249963270466e-05,0.0718679952688433
"fin_0355-2047_1905-05-25_120-00007_759558.txt.lemmatized",2.28974879100694e-05,2.28974879102548e-05,0.00309032906752664,2.28974879102768e-05,2.28974879113473e-05,0.00494355757396827,2.28974879113232e-05,0.739876414336743,2.28974879100566e-05,2.28974879105978e-05,2.28974879102819e-05,0.0155129190035528,0.0148822311240679,2.28974879095417e-05,0.0104905201833554,0.132069188690259,2.28974879092096e-05,2.28974879092564e-05,2.2897487910476e-05,0.0788600701656042
"fin_0355-2047_1905-05-25_120-00008_759558.txt.lemmatized",3.39035224257362e-05,3.39035224291827e-05,0.133613129683299,3.39035224273979e-05,3.39035224279611e-05,3.39035224275663e-05,3.39035224269574e-05,0.263784188552355,3.39035224253639e-05,3.39035224244615e-05,3.39035224264582e-05,3.39035224296146e-05,3.39035224260774e-05,3.39035224255144e-05,0.593754514954502,3.3903522427951e-05,3.39035224274111e-05,0.0083057104510104,3.39035224277449e-05,3.39035224290673e-05
"fin_0355-2047_1905-05-26_121-00001_759559.txt.lemmatized",6.24996708394169e-05,6.24996708415183e-05,6.24996708463579e-05,6.24996708412195e-05,6.24996708473638e-05,6.2499670844416e-05,6.24996708441351e-05,0.0872541771796018,6.24996708436867e-05,6.24996708432005e-05,6.24996708429532e-05,0.908229524638216,6.24996708443427e-05,6.24996708374042e-05,6.24996708417618e-05,6.24996708435691e-05,6.2499670839491e-05,6.24996708374622e-05,6.24996708437179e-05,0.00345380377786037
"fin_0355-2047_1905-05-26_121-00002_759559.txt.lemmatized",3.2404812489798e-05,0.0774348022697656,3.24048124896196e-05,3.24048124928189e-05,3.24048124914661e-05,3.24048124929865e-05,3.24048124928429e-05,3.24048124897872e-05,3.24048124911265e-05,3.24048124904451e-05,3.24048124917768e-05,3.24048124912172e-05,0.183275919016911,3.24048124889141e-05,3.24048124943167e-05,0.0177966011559426,3.24048124897404e-05,0.50087558312434,3.24048124922882e-05,0.220131022245672
"fin_0355-2047_1905-05-26_121-00003_759559.txt.lemmatized",2.05376555603602e-05,2.05376555621271e-05,2.05376555610493e-05,2.05376555606453e-05,0.463559054303395,2.05376555609188e-05,0.0698759309771317,0.0371197066336623,2.05376555607925e-05,2.05376555609304e-05,0.159035302558098,2.05376555620017e-05,0.106145255042488,2.05376555610338e-05,2.0537655561973e-05,0.0154490184710759,2.05376555604036e-05,2.05376555603138e-05,2.05376555608594e-05,0.148548742491856
"fin_0355-2047_1905-05-26_121-00004_759559.txt.lemmatized",1.88236894559126e-05,0.0185277051490177,1.88236894559113e-05,1.88236894552956e-05,0.136973302026044,1.88236894560004e-05,0.444432298985991,1.88236894570611e-05,1.88236894553075e-05,0.00846044292053995,0.154874155071817,1.88236894561198e-05,0.0685428996149161,1.8823689455602e-05,0.00700154187222371,0.124845164026981,1.88236894545145e-05,1.88236894561477e-05,0.0361354297484558,1.88236894556984e-05
"fin_0355-2047_1905-05-26_121-00005_759559.txt.lemmatized",2.13827732923419e-05,2.13827732928337e-05,2.13827732932684e-05,0.396114839674148,2.13827732935882e-05,2.13827732937086e-05,0.020814428804548,2.13827732927845e-05,0.11621817228553,2.13827732931253e-05,0.0935545117227767,2.13827732927891e-05,0.0718230382104065,2.1382773291586e-05,2.13827732918137e-05,2.13827732940947e-05,2.13827732922207e-05,2.13827732922302e-05,0.301175650476491,2.13827732937256e-05
"fin_0355-2047_1905-05-26_121-00006_759559.txt.lemmatized",2.27075010054635e-05,2.27075010086188e-05,2.27075010093952e-05,0.0359957441446228,2.27075010061841e-05,2.27075010061096e-05,2.27075010076384e-05,0.0808437461980691,0.0262382807083806,2.27075010085379e-05,0.231974859565891,2.27075010084757e-05,0.184986440278904,2.27075010048367e-05,0.0323711940010955,0.358850538284544,2.27075010061207e-05,2.27075010071727e-05,2.27075010075742e-05,0.048466706806407
"fin_0355-2047_1905-05-26_121-00007_759559.txt.lemmatized",2.75914219943019e-05,2.75914219965677e-05,2.75914219989823e-05,2.75914219940966e-05,2.75914219967755e-05,2.75914219975291e-05,2.75914219967456e-05,0.805348891956078,2.75914219946487e-05,2.75914219957488e-05,2.75914219951224e-05,2.75914219980606e-05,2.75914219950369e-05,2.75914219941299e-05,0.00133059378831077,0.19285146008168,2.75914219948498e-05,2.7591421996046e-05,2.75914219955567e-05,2.759142199722e-05
"fin_0355-2047_1905-05-26_121-00008_759559.txt.lemmatized",0.0073456003829069,4.48733650532929e-05,0.331314113277846,4.48733650514754e-05,4.48733650551243e-05,4.48733650538793e-05,4.48733650506265e-05,0.0141242094633622,4.48733650547738e-05,4.48733650568288e-05,4.48733650561838e-05,4.48733650554733e-05,4.48733650556848e-05,4.48733650543572e-05,0.646498103035028,4.48733650498383e-05,4.4873365052415e-05,4.48733650480515e-05,4.48733650537544e-05,4.48733650557628e-05
"fin_0355-2047_1905-05-27_122-00001_759560.txt.lemmatized",6.76494323453378e-05,6.76494323565566e-05,6.76494323530269e-05,6.76494323497342e-05,6.76494323584941e-05,6.76494323571979e-05,6.76494323525135e-05,6.76494323524477e-05,6.76494323499045e-05,6.76494323549286e-05,6.76494323515549e-05,0.998714660785301,6.76494323505801e-05,6.76494323435107e-05,6.76494323580138e-05,6.76494323624945e-05,6.76494323475036e-05,6.76494323486779e-05,6.7649432349424e-05,6.76494323567698e-05
"fin_0355-2047_1905-05-27_122-00002_759560.txt.lemmatized",3.33526133715554e-05,0.21767447872275,3.33526133699957e-05,3.33526133723396e-05,0.0296940510132981,0.0167798155581883,3.33526133715696e-05,3.33526133702187e-05,0.0245802221990876,0.0572943125291879,3.33526133722796e-05,3.33526133712838e-05,0.155554099335467,3.33526133716997e-05,3.33526133689694e-05,3.33526133704362e-05,3.33526133722254e-05,0.497989436668193,3.33526133725655e-05,3.33526133735075e-05
"fin_0355-2047_1905-05-27_122-00003_759560.txt.lemmatized",2.16992501926183e-05,0.0288913437608724,2.16992501934063e-05,0.0175893777516387,0.0229733532689294,0.0141593585297552,0.152591637718398,2.16992501932156e-05,2.16992501936985e-05,2.16992501924866e-05,2.16992501933041e-05,2.16992501944569e-05,0.0600494029969966,2.16992501919381e-05,2.16992501923063e-05,0.0879491120705116,2.16992501924244e-05,2.16992501928499e-05,0.0100313119466815,0.605526410204094
"fin_0355-2047_1905-05-27_122-00004_759560.txt.lemmatized",1.77570397039783e-05,1.77570397030193e-05,1.77570397044053e-05,1.77570397042409e-05,0.134629011955851,1.77570397040193e-05,0.049828537840732,1.77570397050576e-05,0.0240356682917591,1.77570397044151e-05,0.0199973369100035,1.77570397042997e-05,0.589677869247982,1.77570397033857e-05,1.77570397028674e-05,0.150884886345321,1.7757039704066e-05,1.77570397056924e-05,1.77570397051231e-05,0.0307158478921962
"fin_0355-2047_1905-05-27_122-00005_759560.txt.lemmatized",2.01446040802041e-05,2.01446040816222e-05,2.01446040810691e-05,0.197552153136582,2.01446040813163e-05,2.01446040812591e-05,0.279254691558747,2.01446040811728e-05,2.01446040819451e-05,0.0280715544384168,2.0144604081437e-05,2.01446040820065e-05,0.259862164711797,2.01446040796811e-05,2.0144604081983e-05,2.01446040803184e-05,2.01446040806944e-05,2.01446040811294e-05,0.234957267093239,2.01446040823592e-05
"fin_0355-2047_1905-05-27_122-00006_759560.txt.lemmatized",1.97188409767202e-05,1.97188409764027e-05,1.97188409767956e-05,0.0827146504133705,1.97188409772922e-05,0.345556137884199,1.97188409782389e-05,0.0738903062117355,0.179062185158605,1.97188409773615e-05,1.97188409773336e-05,1.97188409766204e-05,1.97188409785328e-05,1.97188409768199e-05,1.97188409764656e-05,0.212649007962326,1.97188409768601e-05,1.97188409751626e-05,0.0394720249015,0.0663993425355635
"fin_0355-2047_1905-05-27_122-00007_759560.txt.lemmatized",3.19011711592984e-05,3.19011711626986e-05,3.19011711626621e-05,3.19011711603369e-05,3.19011711626195e-05,3.19011711637758e-05,3.19011711644409e-05,0.833677008536823,3.19011711611179e-05,3.19011711626836e-05,3.19011711593878e-05,0.0830287495811729,3.19011711623482e-05,3.19011711591415e-05,0.0241373332438908,3.19011711644298e-05,3.19011711585543e-05,3.19011711604556e-05,3.19011711596841e-05,0.0586464898995295
"fin_0355-2047_1905-05-27_122-00008_759560.txt.lemmatized",3.74614985923695e-05,3.74614985942818e-05,0.363423219386686,3.74614985939624e-05,3.74614985958363e-05,3.74614985936287e-05,3.7461498595898e-05,3.74614985951684e-05,3.74614985937418e-05,3.74614985916204e-05,3.74614985956569e-05,3.74614985941755e-05,3.74614985936456e-05,3.7461498591623e-05,0.635902473638629,3.7461498592519e-05,3.74614985934204e-05,3.74614985918427e-05,3.74614985941872e-05,3.74614985915513e-05
"fin_0355-2047_1905-05-28_123A-00001_759561.txt.lemmatized",5.24399530958256e-05,0.0217241282222138,5.24399530976654e-05,5.24399530977911e-05,5.24399531000046e-05,0.00924211173599117,5.24399530987719e-05,5.24399531003572e-05,5.24399530978501e-05,5.24399530933327e-05,5.24399530996814e-05,0.902022217003465,0.0661725037887672,5.24399530943511e-05,5.24399530959192e-05,5.24399530962318e-05,5.24399530978484e-05,5.2439953094456e-05,5.24399531021037e-05,5.24399531003329e-05
"fin_0355-2047_1905-05-28_123A-00002_759561.txt.lemmatized",3.0479994746464e-05,0.394973593283747,3.04799947471493e-05,3.04799947478041e-05,3.04799947497675e-05,3.0479994749761e-05,3.04799947498019e-05,3.04799947489605e-05,3.04799947493161e-05,3.0479994748753e-05,3.04799947483824e-05,3.04799947474072e-05,0.10324924260085,3.04799947461949e-05,3.04799947502186e-05,3.04799947491842e-05,3.04799947459448e-05,3.04799947444307e-05,3.04799947480537e-05,0.501259004204685
"fin_0355-2047_1905-05-28_123A-00003_759561.txt.lemmatized",2.07977811669213e-05,2.07977811674409e-05,2.07977811673555e-05,0.00941483383574319,0.0846289199223237,0.020753475632074,0.155905102563804,2.07977811677349e-05,2.07977811667152e-05,2.0797781166334e-05,0.0225004975944686,2.07977811672135e-05,0.47794452111092,2.07977811669208e-05,2.07977811677987e-05,0.0166202375368542,2.07977811665226e-05,2.07977811643514e-05,2.07977811675627e-05,0.21198283842981
"fin_0355-2047_1905-05-28_123A-00004_759561.txt.lemmatized",1.8962813673451e-05,0.0301907535695738,1.8962813673787e-05,1.89628136741721e-05,0.181096223696212,0.0466145373751322,0.185093458086989,0.0104637297182569,1.89628136740026e-05,1.89628136738317e-05,0.0572926072195099,1.8962813674593e-05,0.354851193996405,1.89628136731884e-05,1.89628136746116e-05,1.89628136731848e-05,1.89628136735954e-05,1.89628136722598e-05,1.89628136742101e-05,0.134169942573836
"fin_0355-2047_1905-05-28_123A-00005_759561.txt.lemmatized",1.93562291447626e-05,1.93562291455506e-05,1.93562291448876e-05,0.466944072942862,0.0768721557261943,1.9356229146269e-05,0.0631274731895794,1.9356229146134e-05,1.93562291451006e-05,1.93562291458535e-05,0.118637793024724,1.93562291459804e-05,1.93562291452559e-05,1.93562291444228e-05,1.93562291470911e-05,1.93562291457944e-05,1.93562291454564e-05,1.93562291426206e-05,0.274128161679459,1.93562291460651e-05
"fin_0355-2047_1905-05-28_123A-00006_759561.txt.lemmatized",2.23368310555018e-05,2.23368310557316e-05,0.0139907396850958,0.173562939106024,2.23368310546806e-05,0.00876464613844071,2.23368310553024e-05,2.23368310560307e-05,0.2925271614845,2.23368310549055e-05,0.215533816667489,2.2336831056022e-05,0.159215152595823,0.00906838694960195,2.23368310549319e-05,0.10431409813376,2.23368310556061e-05,0.00377742279925245,2.23368310554384e-05,0.0190222681294592
"fin_0355-2047_1905-05-28_123A-00007_759561.txt.lemmatized",2.85707802485146e-05,2.85707802491601e-05,0.0386594620603094,2.85707802482026e-05,2.85707802494997e-05,2.85707802513334e-05,0.0396341372147108,0.841145833098827,2.85707802492811e-05,2.8570780247977e-05,2.85707802490902e-05,2.85707802496875e-05,0.0610941862430526,2.85707802472633e-05,0.0190378196793656,2.85707802479965e-05,2.85707802486313e-05,2.85707802485021e-05,2.85707802493322e-05,2.85707802500027e-05
"fin_0355-2047_1905-05-28_123A-00008_759561.txt.lemmatized",5.00122396783614e-05,5.00122396717752e-05,0.476109872526521,5.00122396723302e-05,5.00122396742871e-05,5.00122396665853e-05,5.00122396786805e-05,5.00122396721278e-05,5.0012239679294e-05,5.00122396733872e-05,5.00122396799015e-05,5.00122396728329e-05,5.00122396797894e-05,5.00122396736882e-05,0.490879117960589,0.0236128569484889,5.00122396791566e-05,0.00859795672960817,5.0012239669366e-05,5.00122396710884e-05
"fin_0355-2047_1905-05-28_123B-00001_759562.txt.lemmatized",7.83685571023692e-05,7.83685571059981e-05,7.83685571158314e-05,7.83685571158091e-05,7.83685571131774e-05,7.83685571112196e-05,7.83685571067773e-05,0.267693941547029,7.83685571051622e-05,7.83685571076228e-05,7.83685571070656e-05,0.730895424425018,7.83685571122029e-05,7.83685571025203e-05,7.83685571014129e-05,7.83685571033881e-05,7.83685571033117e-05,7.83685571134488e-05,7.8368557112914e-05,7.83685571124989e-05
"fin_0355-2047_1905-05-28_123B-00002_759562.txt.lemmatized",3.17285752657884e-05,0.0118953734134496,0.0354057559088876,3.17285752660706e-05,3.17285752679595e-05,0.0113695741145692,0.0895293092335652,3.17285752665334e-05,0.251644641404237,0.0104264182956189,0.252888605880349,0.0784212074336506,0.0304796245261601,3.17285752656781e-05,3.17285752634801e-05,3.1728575266539e-05,0.0307898855112068,0.196864047100909,3.17285752667778e-05,3.17285752680125e-05
"fin_0355-2047_1905-05-28_123B-00003_759562.txt.lemmatized",1.98908225266839e-05,1.98908225291627e-05,1.98908225281037e-05,1.98908225280648e-05,1.98908225278972e-05,1.98908225296904e-05,1.98908225279487e-05,1.98908225290653e-05,1.98908225278794e-05,1.98908225286496e-05,0.824911480899822,1.98908225283582e-05,0.174730484294675,1.98908225267986e-05,1.98908225271551e-05,1.98908225279721e-05,1.989082252735e-05,1.98908225254274e-05,1.98908225283108e-05,1.98908225289841e-05
"fin_0355-2047_1905-05-28_123B-00004_759562.txt.lemmatized",2.35408893217446e-05,2.35408893209291e-05,2.35408893211835e-05,2.35408893219415e-05,2.3540889321587e-05,0.585871912632512,2.35408893225708e-05,0.174586144712879,2.35408893223732e-05,2.35408893229547e-05,0.196544819572252,2.35408893222177e-05,0.0426204688532139,2.35408893208323e-05,2.35408893196437e-05,2.3540889319744e-05,2.35408893220862e-05,2.35408893198301e-05,2.35408893211384e-05,2.35408893225934e-05
"fin_0355-2047_1905-05-28_123B-00005_759562.txt.lemmatized",6.94814438687025e-05,6.94814438718347e-05,0.717899139882347,6.94814438699623e-05,6.94814438725097e-05,6.94814438737569e-05,6.94814438668524e-05,0.143397901905726,6.94814438700196e-05,6.94814438673734e-05,0.137521773666127,6.94814438727493e-05,6.94814438764947e-05,6.94814438674039e-05,6.94814438664532e-05,6.94814438688342e-05,6.94814438690938e-05,6.94814438740562e-05,6.94814438761099e-05,6.94814438679198e-05
"fin_0355-2047_1905-05-30_124-00001_759563.txt.lemmatized",5.54878767369371e-05,5.54878767420333e-05,5.5487876742315e-05,5.54878767386697e-05,5.5487876743563e-05,5.54878767417903e-05,5.54878767377277e-05,0.0743451133112479,5.54878767377427e-05,5.54878767344089e-05,5.54878767414085e-05,0.91482936201465,5.54878767398336e-05,5.54878767386592e-05,5.54878767478742e-05,5.54878767393368e-05,5.54878767370439e-05,5.54878767372303e-05,5.54878767383247e-05,0.00988223076952748
"fin_0355-2047_1905-05-30_124-00002_759563.txt.lemmatized",4.86490578022179e-05,0.266044480834451,4.86490578107903e-05,4.86490578093749e-05,4.86490578064406e-05,4.86490578060151e-05,4.86490578042407e-05,0.1245701019046,4.86490578019569e-05,4.86490578021732e-05,4.86490578041385e-05,0.261787203899726,4.86490578051404e-05,4.86490578030536e-05,4.86490578090792e-05,4.86490578052284e-05,4.86490578026827e-05,0.346819828436339,4.86490578045358e-05,4.86490578066323e-05
"fin_0355-2047_1905-05-30_124-00003_759563.txt.lemmatized",0.0128709185585363,2.4051202291024e-05,2.40512022926525e-05,2.40512022914789e-05,2.40512022933814e-05,2.40512022915669e-05,0.0432904397538881,2.40512022920761e-05,2.40512022923679e-05,0.0712483704219048,0.0482622451227956,2.40512022914497e-05,0.127941912523361,2.40512022924173e-05,2.40512022907191e-05,0.105519137211085,2.40512022936638e-05,0.09680387178918,2.40512022934543e-05,0.493774490191743
"fin_0355-2047_1905-05-30_124-00004_759563.txt.lemmatized",1.61185640141949e-05,1.61185640156537e-05,1.61185640160079e-05,1.61185640142569e-05,0.157897727956078,1.6118564015626e-05,0.21264104894962,0.00796287836272248,1.61185640146452e-05,0.0160262881363816,0.33421185751708,1.61185640153324e-05,0.0625114941334959,1.61185640138589e-05,1.61185640156857e-05,1.61185640148754e-05,1.61185640142209e-05,0.00555954254229947,1.61185640146181e-05,0.202995739634144
"fin_0355-2047_1905-05-30_124-00005_759563.txt.lemmatized",2.09036858335489e-05,0.0250587613228714,2.09036858338554e-05,0.261304365695867,2.0903685834108e-05,2.09036858336101e-05,0.180828439347339,0.0182885806266905,2.09036858337331e-05,2.09036858337215e-05,0.131822168323632,2.09036858340644e-05,0.0274097243004059,2.09036858327278e-05,2.09036858359454e-05,2.09036858334029e-05,2.0903685833535e-05,2.09036858345494e-05,0.355016212467352,2.090368583484e-05
"fin_0355-2047_1905-05-30_124-00006_759563.txt.lemmatized",2.1768289355224e-05,2.17682893526601e-05,2.17682893536879e-05,0.60820776660679,0.101489790032098,2.17682893536611e-05,2.17682893547227e-05,2.17682893535053e-05,0.0450460535685277,2.17682893545643e-05,0.0310123043450852,2.17682893536766e-05,2.17682893553175e-05,2.17682893548688e-05,2.17682893523051e-05,0.0330001129587687,0.0285554254119372,2.17682893520052e-05,2.1768289354284e-05,0.152405559315192
"fin_0355-2047_1905-05-30_124-00007_759563.txt.lemmatized",2.01743038977227e-05,2.01743038970498e-05,2.01743038969682e-05,2.01743038978244e-05,0.15020053640214,2.01743038971833e-05,2.01743038991638e-05,0.396217315114355,2.01743039004126e-05,2.01743038990577e-05,2.01743038989698e-05,2.01743038979741e-05,0.186197769936884,2.01743038973847e-05,0.206562272056529,2.01743038972396e-05,2.0174303898381e-05,2.01743038967087e-05,0.0605194919316211,2.0174303898786e-05
"fin_0355-2047_1905-05-30_124-00008_759563.txt.lemmatized",4.68715601098598e-05,4.68715601086456e-05,0.843881828071619,4.68715601067949e-05,4.68715601130181e-05,4.68715601067549e-05,4.6871560111165e-05,0.155274483846404,4.68715601079166e-05,4.68715601152966e-05,4.68715601117277e-05,4.68715601114132e-05,4.68715601116064e-05,4.68715601075406e-05,4.68715601090205e-05,4.68715601084118e-05,4.68715601122661e-05,4.68715601068912e-05,4.68715601074546e-05,4.68715601116753e-05
"fin_0355-2047_1905-05-31_125-00001_759564.txt.lemmatized",6.58058901931605e-05,6.58058901991357e-05,6.58058901970626e-05,6.58058901940408e-05,6.58058902012389e-05,6.58058901979797e-05,6.58058902009883e-05,6.5805890198814e-05,6.58058901991012e-05,6.58058902090027e-05,6.58058901963353e-05,0.982714394257982,6.58058901997611e-05,6.58058901930472e-05,6.58058901964455e-05,6.58058902014644e-05,6.58058902017571e-05,6.58058901993862e-05,6.58058901942127e-05,0.0161010997184449
"fin_0355-2047_1905-05-31_125-00002_759564.txt.lemmatized",4.56214032242801e-05,0.236197759909253,4.56214032266696e-05,4.5621403223196e-05,4.5621403231071e-05,4.56214032288056e-05,4.56214032248028e-05,0.15031453135563,4.56214032235692e-05,4.56214032213695e-05,4.56214032275189e-05,0.488322386002599,4.56214032251621e-05,4.56214032232725e-05,4.56214032320572e-05,4.56214032236729e-05,4.56214032246152e-05,0.124435380280908,4.56214032236774e-05,4.5621403226144e-05
"fin_0355-2047_1905-05-31_125-00003_759564.txt.lemmatized",2.6267305787578e-05,2.62673057879742e-05,2.62673057889152e-05,2.62673057947632e-05,2.62673057876849e-05,2.62673057876355e-05,2.62673057893088e-05,0.00379855032336628,2.62673057904035e-05,2.62673057878677e-05,0.0335717890784005,2.62673057884048e-05,2.62673057895422e-05,2.62673057888887e-05,2.62673057924234e-05,0.131798890342153,2.62673057887808e-05,0.18243732602059,2.62673057894074e-05,0.64799943464865
"fin_0355-2047_1905-05-31_125-00004_759564.txt.lemmatized",1.88064423338412e-05,1.88064423344364e-05,0.00724513023536011,1.88064423335147e-05,0.250693100892388,1.88064423345376e-05,0.152204168744726,1.88064423350431e-05,1.8806442333576e-05,1.88064423353825e-05,1.88064423349623e-05,0.0178751351679704,0.367119226903735,1.88064423338527e-05,0.00520981166125625,0.0679285425709287,1.88064423335563e-05,1.8806442335585e-05,1.88064423345923e-05,0.131499206515623
"fin_0355-2047_1905-05-31_125-00005_759564.txt.lemmatized",2.41360479110915e-05,2.41360479121196e-05,2.41360479115062e-05,0.32909133182424,2.41360479134386e-05,2.41360479137902e-05,0.345875834834889,2.41360479110745e-05,2.41360479113627e-05,2.41360479156509e-05,2.41360479122296e-05,2.41360479127163e-05,2.41360479132323e-05,2.41360479104814e-05,2.41360479137877e-05,2.41360479132918e-05,2.41360479115061e-05,2.4136047911197e-05,0.324622520526359,2.41360479132665e-05
"fin_0355-2047_1905-05-31_125-00006_759564.txt.lemmatized",2.05788375106912e-05,2.05788375116613e-05,2.05788375102745e-05,0.240587176032555,0.081627822770391,2.05788375110746e-05,2.05788375115265e-05,2.05788375111635e-05,0.370734225779355,2.05788375125644e-05,2.05788375113396e-05,2.05788375116041e-05,0.0909462809305537,2.0578837510765e-05,2.05788375086349e-05,0.215795811924479,2.05788375106075e-05,2.05788375099206e-05,2.05788375111043e-05,2.05788375132359e-05
"fin_0355-2047_1905-05-31_125-00007_759564.txt.lemmatized",2.7517441483095e-05,2.75174414834188e-05,2.75174414848341e-05,2.75174414827193e-05,2.75174414841162e-05,2.75174414826513e-05,0.038000512326487,0.495735736307442,2.75174414845577e-05,2.75174414866372e-05,0.0105196408806184,2.75174414845061e-05,0.201325677414826,2.75174414816612e-05,0.00355487374447192,0.250478315145381,2.75174414838619e-05,2.75174414834721e-05,2.75174414842225e-05,2.75174414834674e-05
"fin_0355-2047_1905-05-31_125-00008_759564.txt.lemmatized",3.69556362897945e-05,3.69556362934845e-05,0.264814094239244,3.69556362895013e-05,3.6955636290778e-05,3.69556362904772e-05,3.69556362896186e-05,3.69556362924163e-05,3.69556362894092e-05,3.69556362896695e-05,3.69556362901902e-05,3.69556362920195e-05,3.6955636289917e-05,3.69556362895591e-05,0.734520704307517,3.69556362922952e-05,3.69556362925407e-05,3.69556362970103e-05,3.69556362901784e-05,3.69556362905619e-05
"fin_0355-2047_1905-06-01_126A-00001_759565.txt.lemmatized",5.82432935451392e-05,5.82432935409606e-05,0.0132262445570028,0.00755316173220401,5.82432935428123e-05,5.82432935419874e-05,5.82432935495304e-05,0.0648376002569959,5.82432935472046e-05,5.82432935452966e-05,5.82432935474193e-05,0.913451100757075,5.82432935469866e-05,5.82432935408784e-05,5.82432935408771e-05,5.82432935531951e-05,5.82432935454481e-05,5.82432935477321e-05,5.82432935421762e-05,5.82432935445535e-05
"fin_0355-2047_1905-06-01_126A-00002_759565.txt.lemmatized",3.07079983027279e-05,0.229657121288798,3.07079983036575e-05,3.07079983038131e-05,3.07079983051368e-05,3.07079983060627e-05,3.07079983046554e-05,3.07079983052459e-05,3.07079983049133e-05,3.07079983046686e-05,3.07079983058481e-05,3.07079983063986e-05,0.211767607980752,3.07079983015679e-05,0.00624631746077562,0.0306350920011662,3.07079983020291e-05,3.07079983014658e-05,3.07079983048211e-05,0.521233241293945
"fin_0355-2047_1905-06-01_126A-00003_759565.txt.lemmatized",2.10106745778643e-05,2.1010674578655e-05,2.10106745785084e-05,2.10106745775212e-05,0.115527212664679,2.10106745778505e-05,0.145052824322233,0.0487797759427329,2.10106745780885e-05,2.10106745778319e-05,0.073776143072222,2.10106745786728e-05,2.10106745788389e-05,2.10106745770584e-05,2.10106745789916e-05,0.0679857832908298,2.10106745779957e-05,2.10106745780602e-05,2.10106745791315e-05,0.548584111263208
"fin_0355-2047_1905-06-01_126A-00004_759565.txt.lemmatized",1.82301778319685e-05,1.82301778335711e-05,1.82301778326369e-05,1.82301778328221e-05,1.82301778326482e-05,1.82301778342519e-05,0.281482782690648,0.0107634794182432,1.82301778327927e-05,0.0349216540306436,0.119361440053634,1.82301778337804e-05,0.258108959008149,1.82301778317053e-05,1.82301778326447e-05,1.82301778329729e-05,1.82301778323812e-05,1.82301778321934e-05,0.265093137512923,0.0300315549739324
"fin_0355-2047_1905-06-01_126A-00005_759565.txt.lemmatized",2.16078763209167e-05,2.16078763194047e-05,2.16078763215132e-05,0.346083971445324,2.1607876322754e-05,0.34091779837481,2.16078763218308e-05,0.0883227267401243,0.111199105420687,2.16078763224988e-05,2.1607876322168e-05,2.16078763201784e-05,0.0116189443547223,2.16078763203736e-05,2.16078763209806e-05,0.0668070665671723,2.16078763216662e-05,2.16078763183781e-05,2.160787632319e-05,0.0347694847049843
"fin_0355-2047_1905-06-01_126A-00006_759565.txt.lemmatized",3.512179957671e-05,3.5121799576951e-05,0.325462565729384,3.51217995736623e-05,3.51217995767143e-05,3.51217995776111e-05,3.51217995757051e-05,0.622321210295136,3.51217995741855e-05,3.51217995739597e-05,3.51217995754274e-05,3.51217995780691e-05,3.5121799574435e-05,3.51217995757615e-05,0.0516191533826894,3.51217995769809e-05,3.51217995786876e-05,3.51217995749913e-05,3.51217995745654e-05,3.51217995753986e-05
"fin_0355-2047_1905-06-01_126B-00001_759566.txt.lemmatized",5.97697163597936e-05,5.97697163623934e-05,5.97697163605219e-05,5.9769716358704e-05,5.97697163590466e-05,5.97697163615316e-05,5.97697163600813e-05,0.235923440263137,5.97697163615721e-05,5.97697163615598e-05,5.97697163595645e-05,0.683901538431223,5.9769716361175e-05,5.97697163592107e-05,5.97697163549724e-05,5.97697163577125e-05,5.97697163603766e-05,0.0791589361275187,5.9769716358085e-05,5.97697163651431e-05
