"","x"
"fin_0355-2047_1905-10-12_237-00008_751764.txt.lemmatized",3
"fin_0355-2047_1905-10-13_238-00001_751765.txt.lemmatized",12
"fin_0355-2047_1905-10-13_238-00002_751765.txt.lemmatized",18
"fin_0355-2047_1905-10-13_238-00003_751765.txt.lemmatized",1
"fin_0355-2047_1905-10-13_238-00004_751765.txt.lemmatized",1
"fin_0355-2047_1905-10-13_238-00005_751765.txt.lemmatized",1
"fin_0355-2047_1905-10-13_238-00006_751765.txt.lemmatized",14
"fin_0355-2047_1905-10-13_238-00007_751765.txt.lemmatized",16
"fin_0355-2047_1905-10-13_238-00008_751765.txt.lemmatized",3
"fin_0355-2047_1905-10-14_239-00001_751767.txt.lemmatized",12
"fin_0355-2047_1905-10-14_239-00002_751767.txt.lemmatized",18
"fin_0355-2047_1905-10-14_239-00003_751767.txt.lemmatized",20
"fin_0355-2047_1905-10-14_239-00004_751767.txt.lemmatized",11
"fin_0355-2047_1905-10-14_239-00005_751767.txt.lemmatized",11
"fin_0355-2047_1905-10-14_239-00006_751767.txt.lemmatized",9
"fin_0355-2047_1905-10-14_239-00007_751767.txt.lemmatized",16
"fin_0355-2047_1905-10-14_239-00008_751767.txt.lemmatized",3
"fin_0355-2047_1905-10-15_240A-00001_751766.txt.lemmatized",12
"fin_0355-2047_1905-10-15_240A-00002_751766.txt.lemmatized",12
"fin_0355-2047_1905-10-15_240A-00003_751766.txt.lemmatized",3
"fin_0355-2047_1905-10-15_240A-00004_751766.txt.lemmatized",2
"fin_0355-2047_1905-10-15_240A-00005_751766.txt.lemmatized",20
"fin_0355-2047_1905-10-15_240A-00006_751766.txt.lemmatized",3
"fin_0355-2047_1905-10-15_240A-00007_751766.txt.lemmatized",3
"fin_0355-2047_1905-10-15_240A-00008_751766.txt.lemmatized",3
"fin_0355-2047_1905-10-15_240B-00001_751768.txt.lemmatized",12
"fin_0355-2047_1905-10-15_240B-00002_751768.txt.lemmatized",12
"fin_0355-2047_1905-10-15_240B-00003_751768.txt.lemmatized",18
"fin_0355-2047_1905-10-15_240B-00004_751768.txt.lemmatized",11
"fin_0355-2047_1905-10-15_240B-00005_751768.txt.lemmatized",11
"fin_0355-2047_1905-10-15_240B-00006_751768.txt.lemmatized",6
"fin_0355-2047_1905-10-15_240B-00007_751768.txt.lemmatized",3
"fin_0355-2047_1905-10-15_240B-00008_751768.txt.lemmatized",3
"fin_0355-2047_1905-10-17_241-00001_751769.txt.lemmatized",18
"fin_0355-2047_1905-10-17_241-00002_751769.txt.lemmatized",10
"fin_0355-2047_1905-10-17_241-00003_751769.txt.lemmatized",17
"fin_0355-2047_1905-10-17_241-00004_751769.txt.lemmatized",17
"fin_0355-2047_1905-10-17_241-00005_751769.txt.lemmatized",11
"fin_0355-2047_1905-10-17_241-00006_751769.txt.lemmatized",19
"fin_0355-2047_1905-10-17_241-00007_751769.txt.lemmatized",9
"fin_0355-2047_1905-10-17_241-00008_751769.txt.lemmatized",15
"fin_0355-2047_1905-10-18_242-00001_751770.txt.lemmatized",18
"fin_0355-2047_1905-10-18_242-00002_751770.txt.lemmatized",20
"fin_0355-2047_1905-10-18_242-00003_751770.txt.lemmatized",7
"fin_0355-2047_1905-10-18_242-00004_751770.txt.lemmatized",11
"fin_0355-2047_1905-10-18_242-00005_751770.txt.lemmatized",9
"fin_0355-2047_1905-10-18_242-00006_751770.txt.lemmatized",15
"fin_0355-2047_1905-10-19_243-00001_751771.txt.lemmatized",18
"fin_0355-2047_1905-10-19_243-00002_751771.txt.lemmatized",20
"fin_0355-2047_1905-10-19_243-00003_751771.txt.lemmatized",7
"fin_0355-2047_1905-10-19_243-00004_751771.txt.lemmatized",5
"fin_0355-2047_1905-10-19_243-00005_751771.txt.lemmatized",19
"fin_0355-2047_1905-10-19_243-00006_751771.txt.lemmatized",9
"fin_0355-2047_1905-10-20_244-00001_751772.txt.lemmatized",2
"fin_0355-2047_1905-10-20_244-00002_751772.txt.lemmatized",20
"fin_0355-2047_1905-10-20_244-00003_751772.txt.lemmatized",11
"fin_0355-2047_1905-10-20_244-00004_751772.txt.lemmatized",7
"fin_0355-2047_1905-10-20_244-00005_751772.txt.lemmatized",9
"fin_0355-2047_1905-10-20_244-00006_751772.txt.lemmatized",15
"fin_0355-2047_1905-10-21_245-00001_751773.txt.lemmatized",12
"fin_0355-2047_1905-10-21_245-00002_751773.txt.lemmatized",20
"fin_0355-2047_1905-10-21_245-00003_751773.txt.lemmatized",11
"fin_0355-2047_1905-10-21_245-00004_751773.txt.lemmatized",11
"fin_0355-2047_1905-10-21_245-00005_751773.txt.lemmatized",9
"fin_0355-2047_1905-10-21_245-00006_751773.txt.lemmatized",15
"fin_0355-2047_1905-10-22_246-00001_751775.txt.lemmatized",2
"fin_0355-2047_1905-10-22_246-00002_751775.txt.lemmatized",20
"fin_0355-2047_1905-10-22_246-00003_751775.txt.lemmatized",11
"fin_0355-2047_1905-10-22_246-00004_751775.txt.lemmatized",11
"fin_0355-2047_1905-10-22_246-00005_751775.txt.lemmatized",11
"fin_0355-2047_1905-10-22_246-00006_751775.txt.lemmatized",9
"fin_0355-2047_1905-10-22_246-00007_751775.txt.lemmatized",7
"fin_0355-2047_1905-10-22_246-00008_751775.txt.lemmatized",6
"fin_0355-2047_1905-10-24_247-00001_751774.txt.lemmatized",18
"fin_0355-2047_1905-10-24_247-00002_751774.txt.lemmatized",20
"fin_0355-2047_1905-10-24_247-00003_751774.txt.lemmatized",7
"fin_0355-2047_1905-10-24_247-00004_751774.txt.lemmatized",7
"fin_0355-2047_1905-10-24_247-00005_751774.txt.lemmatized",9
"fin_0355-2047_1905-10-24_247-00006_751774.txt.lemmatized",15
"fin_0355-2047_1905-10-25_248-00001_751776.txt.lemmatized",18
"fin_0355-2047_1905-10-25_248-00002_751776.txt.lemmatized",20
"fin_0355-2047_1905-10-25_248-00003_751776.txt.lemmatized",5
"fin_0355-2047_1905-10-25_248-00004_751776.txt.lemmatized",11
"fin_0355-2047_1905-10-25_248-00005_751776.txt.lemmatized",9
"fin_0355-2047_1905-10-25_248-00006_751776.txt.lemmatized",16
"fin_0355-2047_1905-10-26_249-00001_751777.txt.lemmatized",18
"fin_0355-2047_1905-10-26_249-00002_751777.txt.lemmatized",7
"fin_0355-2047_1905-10-26_249-00003_751777.txt.lemmatized",11
"fin_0355-2047_1905-10-26_249-00004_751777.txt.lemmatized",19
"fin_0355-2047_1905-10-26_249-00005_751777.txt.lemmatized",9
"fin_0355-2047_1905-10-27_250-00001_751778.txt.lemmatized",18
"fin_0355-2047_1905-10-27_250-00002_751778.txt.lemmatized",20
"fin_0355-2047_1905-10-27_250-00003_751778.txt.lemmatized",7
"fin_0355-2047_1905-10-27_250-00004_751778.txt.lemmatized",7
"fin_0355-2047_1905-10-27_250-00005_751778.txt.lemmatized",9
"fin_0355-2047_1905-10-27_250-00006_751778.txt.lemmatized",16
"fin_0355-2047_1905-10-28_251-00001_751779.txt.lemmatized",18
"fin_0355-2047_1905-10-28_251-00002_751779.txt.lemmatized",20
"fin_0355-2047_1905-10-28_251-00003_751779.txt.lemmatized",11
"fin_0355-2047_1905-10-28_251-00004_751779.txt.lemmatized",7
"fin_0355-2047_1905-10-28_251-00005_751779.txt.lemmatized",9
"fin_0355-2047_1905-10-28_251-00006_751779.txt.lemmatized",15
"fin_0355-2047_1905-10-29_252-00001_751781.txt.lemmatized",2
"fin_0355-2047_1905-10-29_252-00002_751781.txt.lemmatized",5
"fin_0355-2047_1905-10-29_252-00003_751781.txt.lemmatized",17
"fin_0355-2047_1905-10-29_252-00004_751781.txt.lemmatized",13
"fin_0355-2047_1905-10-29_252-00005_751781.txt.lemmatized",19
"fin_0355-2047_1905-10-29_252-00006_751781.txt.lemmatized",9
"fin_0355-2047_1905-10-29_252-00007_751781.txt.lemmatized",9
"fin_0355-2047_1905-10-29_252-00008_751781.txt.lemmatized",15
"fin_0355-2047_1905-10-29_252-00009_751781.txt.lemmatized",6
"fin_0355-2047_1905-10-29_252-00010_751781.txt.lemmatized",6
"fin_0355-2047_1905-10-29_252-00011_751781.txt.lemmatized",6
"fin_0355-2047_1905-10-31_253-00001_751780.txt.lemmatized",18
"fin_0355-2047_1905-10-31_253-00002_751780.txt.lemmatized",9
"fin_0355-2047_1905-10-31_253-00003_751780.txt.lemmatized",7
"fin_0355-2047_1905-10-31_253-00004_751780.txt.lemmatized",11
"fin_0355-2047_1905-10-31_253-00005_751780.txt.lemmatized",7
"fin_0355-2047_1905-10-31_253-00006_751780.txt.lemmatized",17
"fin_0355-2047_1905-10-31_253-00007_751780.txt.lemmatized",9
"fin_0355-2047_1905-10-31_253-00008_751780.txt.lemmatized",17
"fin_0355-2047_1905-11-07_254-00001_751782.txt.lemmatized",7
"fin_0355-2047_1905-11-07_254-00002_751782.txt.lemmatized",7
"fin_0355-2047_1905-11-07_254-00003_751782.txt.lemmatized",7
"fin_0355-2047_1905-11-07_254-00004_751782.txt.lemmatized",7
"fin_0355-2047_1905-11-07_254-00005_751782.txt.lemmatized",7
"fin_0355-2047_1905-11-07_254-00006_751782.txt.lemmatized",7
"fin_0355-2047_1905-11-08_255-00001_751783.txt.lemmatized",12
"fin_0355-2047_1905-11-08_255-00002_751783.txt.lemmatized",12
"fin_0355-2047_1905-11-08_255-00003_751783.txt.lemmatized",18
"fin_0355-2047_1905-11-08_255-00004_751783.txt.lemmatized",7
"fin_0355-2047_1905-11-08_255-00005_751783.txt.lemmatized",7
"fin_0355-2047_1905-11-08_255-00006_751783.txt.lemmatized",9
"fin_0355-2047_1905-11-08_255-00007_751783.txt.lemmatized",8
"fin_0355-2047_1905-11-08_255-00008_751783.txt.lemmatized",3
"fin_0355-2047_1905-11-09_256-00001_751784.txt.lemmatized",12
"fin_0355-2047_1905-11-09_256-00002_751784.txt.lemmatized",18
"fin_0355-2047_1905-11-09_256-00003_751784.txt.lemmatized",7
"fin_0355-2047_1905-11-09_256-00004_751784.txt.lemmatized",7
"fin_0355-2047_1905-11-09_256-00005_751784.txt.lemmatized",7
"fin_0355-2047_1905-11-09_256-00007_751784.txt.lemmatized",8
"fin_0355-2047_1905-11-09_256-00008_751784.txt.lemmatized",3
"fin_0355-2047_1905-11-10_257-00001_751785.txt.lemmatized",12
"fin_0355-2047_1905-11-10_257-00002_751785.txt.lemmatized",18
"fin_0355-2047_1905-11-10_257-00003_751785.txt.lemmatized",17
"fin_0355-2047_1905-11-10_257-00005_751785.txt.lemmatized",7
"fin_0355-2047_1905-11-10_257-00006_751785.txt.lemmatized",17
"fin_0355-2047_1905-11-10_257-00007_751785.txt.lemmatized",7
"fin_0355-2047_1905-11-10_257-00008_751785.txt.lemmatized",15
"fin_0355-2047_1905-11-11_258-00001_751786.txt.lemmatized",2
"fin_0355-2047_1905-11-11_258-00002_751786.txt.lemmatized",10
"fin_0355-2047_1905-11-11_258-00003_751786.txt.lemmatized",10
"fin_0355-2047_1905-11-11_258-00004_751786.txt.lemmatized",17
"fin_0355-2047_1905-11-11_258-00005_751786.txt.lemmatized",7
"fin_0355-2047_1905-11-11_258-00006_751786.txt.lemmatized",17
"fin_0355-2047_1905-11-11_258-00007_751786.txt.lemmatized",19
"fin_0355-2047_1905-11-11_258-00008_751786.txt.lemmatized",15
"fin_0355-2047_1905-11-12_259A-00001_751787.txt.lemmatized",12
"fin_0355-2047_1905-11-12_259A-00002_751787.txt.lemmatized",2
"fin_0355-2047_1905-11-12_259A-00003_751787.txt.lemmatized",17
"fin_0355-2047_1905-11-12_259A-00004_751787.txt.lemmatized",17
"fin_0355-2047_1905-11-12_259A-00005_751787.txt.lemmatized",17
"fin_0355-2047_1905-11-12_259A-00006_751787.txt.lemmatized",17
"fin_0355-2047_1905-11-12_259A-00007_751787.txt.lemmatized",17
"fin_0355-2047_1905-11-12_259A-00008_751787.txt.lemmatized",3
"fin_0355-2047_1905-11-12_259B-00001_751788.txt.lemmatized",18
"fin_0355-2047_1905-11-12_259B-00002_751788.txt.lemmatized",11
"fin_0355-2047_1905-11-12_259B-00003_751788.txt.lemmatized",9
"fin_0355-2047_1905-11-12_259B-00004_751788.txt.lemmatized",3
"fin_0355-2047_1905-11-14_260A-00001_751790.txt.lemmatized",2
"fin_0355-2047_1905-11-14_260A-00002_751790.txt.lemmatized",17
"fin_0355-2047_1905-11-14_260A-00003_751790.txt.lemmatized",7
"fin_0355-2047_1905-11-14_260A-00004_751790.txt.lemmatized",17
"fin_0355-2047_1905-11-14_260A-00005_751790.txt.lemmatized",17
"fin_0355-2047_1905-11-14_260A-00006_751790.txt.lemmatized",17
"fin_0355-2047_1905-11-14_260A-00007_751790.txt.lemmatized",17
"fin_0355-2047_1905-11-14_260A-00008_751790.txt.lemmatized",15
"fin_0355-2047_1905-11-14_260B-00001_751789.txt.lemmatized",12
"fin_0355-2047_1905-11-14_260B-00002_751789.txt.lemmatized",17
"fin_0355-2047_1905-11-14_260B-00003_751789.txt.lemmatized",7
"fin_0355-2047_1905-11-14_260B-00004_751789.txt.lemmatized",15
"fin_0355-2047_1905-11-15_261-00001_751791.txt.lemmatized",12
"fin_0355-2047_1905-11-15_261-00002_751791.txt.lemmatized",17
"fin_0355-2047_1905-11-15_261-00003_751791.txt.lemmatized",7
"fin_0355-2047_1905-11-15_261-00004_751791.txt.lemmatized",17
"fin_0355-2047_1905-11-15_261-00005_751791.txt.lemmatized",7
"fin_0355-2047_1905-11-15_261-00006_751791.txt.lemmatized",17
"fin_0355-2047_1905-11-15_261-00007_751791.txt.lemmatized",16
"fin_0355-2047_1905-11-15_261-00008_751791.txt.lemmatized",15
"fin_0355-2047_1905-11-16_262-00001_751792.txt.lemmatized",12
"fin_0355-2047_1905-11-16_262-00002_751792.txt.lemmatized",17
"fin_0355-2047_1905-11-16_262-00003_751792.txt.lemmatized",17
"fin_0355-2047_1905-11-16_262-00004_751792.txt.lemmatized",17
"fin_0355-2047_1905-11-16_262-00005_751792.txt.lemmatized",17
"fin_0355-2047_1905-11-16_262-00006_751792.txt.lemmatized",17
"fin_0355-2047_1905-11-16_262-00007_751792.txt.lemmatized",17
"fin_0355-2047_1905-11-16_262-00008_751792.txt.lemmatized",15
"fin_0355-2047_1905-11-17_263-00001_751793.txt.lemmatized",12
"fin_0355-2047_1905-11-17_263-00002_751793.txt.lemmatized",18
"fin_0355-2047_1905-11-17_263-00003_751793.txt.lemmatized",17
"fin_0355-2047_1905-11-17_263-00004_751793.txt.lemmatized",17
"fin_0355-2047_1905-11-17_263-00005_751793.txt.lemmatized",7
"fin_0355-2047_1905-11-17_263-00006_751793.txt.lemmatized",17
"fin_0355-2047_1905-11-17_263-00007_751793.txt.lemmatized",9
"fin_0355-2047_1905-11-17_263-00008_751793.txt.lemmatized",15
"fin_0355-2047_1905-11-18_264-00001_751794.txt.lemmatized",12
"fin_0355-2047_1905-11-18_264-00002_751794.txt.lemmatized",18
"fin_0355-2047_1905-11-18_264-00003_751794.txt.lemmatized",17
"fin_0355-2047_1905-11-18_264-00004_751794.txt.lemmatized",17
"fin_0355-2047_1905-11-18_264-00005_751794.txt.lemmatized",17
"fin_0355-2047_1905-11-18_264-00006_751794.txt.lemmatized",7
"fin_0355-2047_1905-11-18_264-00007_751794.txt.lemmatized",17
"fin_0355-2047_1905-11-18_264-00008_751794.txt.lemmatized",3
"fin_0355-2047_1905-11-19_265A-00001_751795.txt.lemmatized",12
"fin_0355-2047_1905-11-19_265A-00002_751795.txt.lemmatized",2
"fin_0355-2047_1905-11-19_265A-00003_751795.txt.lemmatized",17
"fin_0355-2047_1905-11-19_265A-00004_751795.txt.lemmatized",17
"fin_0355-2047_1905-11-19_265A-00005_751795.txt.lemmatized",17
"fin_0355-2047_1905-11-19_265A-00006_751795.txt.lemmatized",17
"fin_0355-2047_1905-11-19_265A-00007_751795.txt.lemmatized",8
"fin_0355-2047_1905-11-19_265A-00008_751795.txt.lemmatized",3
"fin_0355-2047_1905-11-19_265B-00001_751796.txt.lemmatized",18
"fin_0355-2047_1905-11-19_265B-00002_751796.txt.lemmatized",17
"fin_0355-2047_1905-11-19_265B-00003_751796.txt.lemmatized",11
"fin_0355-2047_1905-11-19_265B-00004_751796.txt.lemmatized",3
"fin_0355-2047_1905-11-21_266-00001_751797.txt.lemmatized",12
"fin_0355-2047_1905-11-21_266-00002_751797.txt.lemmatized",18
"fin_0355-2047_1905-11-21_266-00003_751797.txt.lemmatized",17
"fin_0355-2047_1905-11-21_266-00004_751797.txt.lemmatized",17
"fin_0355-2047_1905-11-21_266-00005_751797.txt.lemmatized",7
"fin_0355-2047_1905-11-21_266-00006_751797.txt.lemmatized",19
"fin_0355-2047_1905-11-21_266-00007_751797.txt.lemmatized",17
"fin_0355-2047_1905-11-21_266-00008_751797.txt.lemmatized",3
"fin_0355-2047_1905-11-22_267A-00001_751798.txt.lemmatized",2
"fin_0355-2047_1905-11-22_267A-00002_751798.txt.lemmatized",17
"fin_0355-2047_1905-11-22_267A-00003_751798.txt.lemmatized",17
"fin_0355-2047_1905-11-22_267A-00004_751798.txt.lemmatized",17
"fin_0355-2047_1905-11-22_267A-00005_751798.txt.lemmatized",17
"fin_0355-2047_1905-11-22_267A-00006_751798.txt.lemmatized",9
"fin_0355-2047_1905-11-22_267A-00007_751798.txt.lemmatized",17
"fin_0355-2047_1905-11-22_267A-00008_751798.txt.lemmatized",6
"fin_0355-2047_1905-11-22_267B-00001_751799.txt.lemmatized",18
"fin_0355-2047_1905-11-22_267B-00002_751799.txt.lemmatized",17
"fin_0355-2047_1905-11-22_267B-00003_751799.txt.lemmatized",17
"fin_0355-2047_1905-11-22_267B-00004_751799.txt.lemmatized",3
"fin_0355-2047_1905-11-23_268-00001_751800.txt.lemmatized",12
"fin_0355-2047_1905-11-23_268-00002_751800.txt.lemmatized",2
"fin_0355-2047_1905-11-23_268-00003_751800.txt.lemmatized",17
"fin_0355-2047_1905-11-23_268-00004_751800.txt.lemmatized",7
"fin_0355-2047_1905-11-23_268-00005_751800.txt.lemmatized",7
"fin_0355-2047_1905-11-23_268-00006_751800.txt.lemmatized",17
"fin_0355-2047_1905-11-23_268-00007_751800.txt.lemmatized",8
"fin_0355-2047_1905-11-23_268-00008_751800.txt.lemmatized",3
"fin_0355-2047_1905-11-24_269-00001_751801.txt.lemmatized",12
"fin_0355-2047_1905-11-24_269-00002_751801.txt.lemmatized",17
"fin_0355-2047_1905-11-24_269-00003_751801.txt.lemmatized",20
"fin_0355-2047_1905-11-24_269-00004_751801.txt.lemmatized",17
"fin_0355-2047_1905-11-24_269-00005_751801.txt.lemmatized",17
"fin_0355-2047_1905-11-24_269-00006_751801.txt.lemmatized",17
"fin_0355-2047_1905-11-24_269-00008_751801.txt.lemmatized",15
"fin_0355-2047_1905-11-25_270-00001_751802.txt.lemmatized",12
"fin_0355-2047_1905-11-25_270-00002_751802.txt.lemmatized",17
"fin_0355-2047_1905-11-25_270-00003_751802.txt.lemmatized",7
"fin_0355-2047_1905-11-25_270-00004_751802.txt.lemmatized",7
"fin_0355-2047_1905-11-25_270-00005_751802.txt.lemmatized",7
"fin_0355-2047_1905-11-25_270-00006_751802.txt.lemmatized",17
"fin_0355-2047_1905-11-25_270-00007_751802.txt.lemmatized",8
"fin_0355-2047_1905-11-25_270-00008_751802.txt.lemmatized",3
"fin_0355-2047_1905-11-26_271A-00001_751803.txt.lemmatized",12
"fin_0355-2047_1905-11-26_271A-00002_751803.txt.lemmatized",2
"fin_0355-2047_1905-11-26_271A-00003_751803.txt.lemmatized",13
"fin_0355-2047_1905-11-26_271A-00004_751803.txt.lemmatized",17
"fin_0355-2047_1905-11-26_271A-00005_751803.txt.lemmatized",17
"fin_0355-2047_1905-11-26_271A-00006_751803.txt.lemmatized",17
"fin_0355-2047_1905-11-26_271A-00007_751803.txt.lemmatized",8
"fin_0355-2047_1905-11-26_271A-00008_751803.txt.lemmatized",3
"fin_0355-2047_1905-11-26_271B-00001_751804.txt.lemmatized",18
"fin_0355-2047_1905-11-26_271B-00002_751804.txt.lemmatized",17
"fin_0355-2047_1905-11-26_271B-00003_751804.txt.lemmatized",17
"fin_0355-2047_1905-11-26_271B-00004_751804.txt.lemmatized",13
"fin_0355-2047_1905-11-26_271B-00005_751804.txt.lemmatized",8
"fin_0355-2047_1905-11-26_271B-00006_751804.txt.lemmatized",3
"fin_0355-2047_1905-11-28_272-00001_751805.txt.lemmatized",12
"fin_0355-2047_1905-11-28_272-00002_751805.txt.lemmatized",2
"fin_0355-2047_1905-11-28_272-00003_751805.txt.lemmatized",17
"fin_0355-2047_1905-11-28_272-00004_751805.txt.lemmatized",7
"fin_0355-2047_1905-11-28_272-00005_751805.txt.lemmatized",7
"fin_0355-2047_1905-11-28_272-00006_751805.txt.lemmatized",19
"fin_0355-2047_1905-11-28_272-00007_751805.txt.lemmatized",17
"fin_0355-2047_1905-11-28_272-00008_751805.txt.lemmatized",3
"fin_0355-2047_1905-11-29_273-00001_751806.txt.lemmatized",12
"fin_0355-2047_1905-11-29_273-00002_751806.txt.lemmatized",17
"fin_0355-2047_1905-11-29_273-00003_751806.txt.lemmatized",17
"fin_0355-2047_1905-11-29_273-00004_751806.txt.lemmatized",17
"fin_0355-2047_1905-11-29_273-00005_751806.txt.lemmatized",17
"fin_0355-2047_1905-11-29_273-00006_751806.txt.lemmatized",17
"fin_0355-2047_1905-11-29_273-00007_751806.txt.lemmatized",16
"fin_0355-2047_1905-11-29_273-00008_751806.txt.lemmatized",3
"fin_0355-2047_1905-11-30_274-00001_751807.txt.lemmatized",12
"fin_0355-2047_1905-11-30_274-00002_751807.txt.lemmatized",2
"fin_0355-2047_1905-11-30_274-00003_751807.txt.lemmatized",17
"fin_0355-2047_1905-11-30_274-00004_751807.txt.lemmatized",17
"fin_0355-2047_1905-11-30_274-00005_751807.txt.lemmatized",17
"fin_0355-2047_1905-11-30_274-00006_751807.txt.lemmatized",17
"fin_0355-2047_1905-11-30_274-00007_751807.txt.lemmatized",17
"fin_0355-2047_1905-11-30_274-00008_751807.txt.lemmatized",3
"fin_0355-2047_1905-12-01_275A-00001_751808.txt.lemmatized",12
"fin_0355-2047_1905-12-01_275A-00002_751808.txt.lemmatized",2
"fin_0355-2047_1905-12-01_275A-00003_751808.txt.lemmatized",7
"fin_0355-2047_1905-12-01_275A-00004_751808.txt.lemmatized",7
"fin_0355-2047_1905-12-01_275A-00005_751808.txt.lemmatized",7
"fin_0355-2047_1905-12-01_275A-00006_751808.txt.lemmatized",3
"fin_0355-2047_1905-12-01_275B-00001_751809.txt.lemmatized",18
"fin_0355-2047_1905-12-01_275B-00002_751809.txt.lemmatized",17
"fin_0355-2047_1905-12-01_275B-00003_751809.txt.lemmatized",17
"fin_0355-2047_1905-12-01_275B-00004_751809.txt.lemmatized",15
"fin_0355-2047_1905-12-02_276-00001_751811.txt.lemmatized",12
"fin_0355-2047_1905-12-02_276-00002_751811.txt.lemmatized",18
"fin_0355-2047_1905-12-02_276-00003_751811.txt.lemmatized",20
"fin_0355-2047_1905-12-02_276-00004_751811.txt.lemmatized",17
"fin_0355-2047_1905-12-02_276-00005_751811.txt.lemmatized",17
"fin_0355-2047_1905-12-02_276-00006_751811.txt.lemmatized",19
"fin_0355-2047_1905-12-02_276-00007_751811.txt.lemmatized",17
"fin_0355-2047_1905-12-02_276-00008_751811.txt.lemmatized",3
"fin_0355-2047_1905-12-03_277A-00001_751812.txt.lemmatized",12
"fin_0355-2047_1905-12-03_277A-00002_751812.txt.lemmatized",2
"fin_0355-2047_1905-12-03_277A-00003_751812.txt.lemmatized",2
"fin_0355-2047_1905-12-03_277A-00004_751812.txt.lemmatized",17
"fin_0355-2047_1905-12-03_277A-00005_751812.txt.lemmatized",17
"fin_0355-2047_1905-12-03_277A-00006_751812.txt.lemmatized",7
"fin_0355-2047_1905-12-03_277A-00007_751812.txt.lemmatized",8
"fin_0355-2047_1905-12-03_277A-00008_751812.txt.lemmatized",3
"fin_0355-2047_1905-12-03_277B-00001_751810.txt.lemmatized",12
"fin_0355-2047_1905-12-03_277B-00002_751810.txt.lemmatized",18
"fin_0355-2047_1905-12-03_277B-00003_751810.txt.lemmatized",11
"fin_0355-2047_1905-12-03_277B-00004_751810.txt.lemmatized",17
"fin_0355-2047_1905-12-03_277B-00005_751810.txt.lemmatized",8
"fin_0355-2047_1905-12-03_277B-00006_751810.txt.lemmatized",3
"fin_0355-2047_1905-12-05_278-00001_751813.txt.lemmatized",12
"fin_0355-2047_1905-12-05_278-00002_751813.txt.lemmatized",18
"fin_0355-2047_1905-12-05_278-00003_751813.txt.lemmatized",10
"fin_0355-2047_1905-12-05_278-00004_751813.txt.lemmatized",7
"fin_0355-2047_1905-12-05_278-00005_751813.txt.lemmatized",17
"fin_0355-2047_1905-12-05_278-00006_751813.txt.lemmatized",14
"fin_0355-2047_1905-12-05_278-00007_751813.txt.lemmatized",8
"fin_0355-2047_1905-12-05_278-00008_751813.txt.lemmatized",3
"fin_0355-2047_1905-12-06_279A-00001_751815.txt.lemmatized",12
"fin_0355-2047_1905-12-06_279A-00002_751815.txt.lemmatized",2
"fin_0355-2047_1905-12-06_279A-00003_751815.txt.lemmatized",7
"fin_0355-2047_1905-12-06_279A-00004_751815.txt.lemmatized",7
"fin_0355-2047_1905-12-06_279A-00005_751815.txt.lemmatized",14
"fin_0355-2047_1905-12-06_279A-00006_751815.txt.lemmatized",3
"fin_0355-2047_1905-12-06_279B-00001_751814.txt.lemmatized",18
"fin_0355-2047_1905-12-06_279B-00002_751814.txt.lemmatized",7
"fin_0355-2047_1905-12-06_279B-00003_751814.txt.lemmatized",1
"fin_0355-2047_1905-12-06_279B-00004_751814.txt.lemmatized",3
"fin_0355-2047_1905-12-07_280-00001_751816.txt.lemmatized",12
"fin_0355-2047_1905-12-07_280-00002_751816.txt.lemmatized",18
"fin_0355-2047_1905-12-07_280-00003_751816.txt.lemmatized",1
"fin_0355-2047_1905-12-07_280-00004_751816.txt.lemmatized",17
"fin_0355-2047_1905-12-07_280-00005_751816.txt.lemmatized",17
"fin_0355-2047_1905-12-07_280-00006_751816.txt.lemmatized",14
"fin_0355-2047_1905-12-07_280-00007_751816.txt.lemmatized",8
"fin_0355-2047_1905-12-07_280-00008_751816.txt.lemmatized",3
"fin_0355-2047_1905-12-08_281A-00001_751817.txt.lemmatized",12
"fin_0355-2047_1905-12-08_281A-00002_751817.txt.lemmatized",10
"fin_0355-2047_1905-12-08_281A-00003_751817.txt.lemmatized",1
"fin_0355-2047_1905-12-08_281A-00004_751817.txt.lemmatized",1
"fin_0355-2047_1905-12-08_281A-00005_751817.txt.lemmatized",1
"fin_0355-2047_1905-12-08_281A-00006_751817.txt.lemmatized",14
"fin_0355-2047_1905-12-08_281A-00007_751817.txt.lemmatized",1
"fin_0355-2047_1905-12-08_281A-00008_751817.txt.lemmatized",8
"fin_0355-2047_1905-12-08_281B-00001_751818.txt.lemmatized",12
"fin_0355-2047_1905-12-08_281B-00002_751818.txt.lemmatized",11
"fin_0355-2047_1905-12-08_281B-00003_751818.txt.lemmatized",1
"fin_0355-2047_1905-12-08_281B-00004_751818.txt.lemmatized",16
"fin_0355-2047_1905-12-09_282-00001_751819.txt.lemmatized",12
"fin_0355-2047_1905-12-09_282-00002_751819.txt.lemmatized",18
"fin_0355-2047_1905-12-09_282-00003_751819.txt.lemmatized",7
"fin_0355-2047_1905-12-09_282-00004_751819.txt.lemmatized",1
"fin_0355-2047_1905-12-09_282-00005_751819.txt.lemmatized",1
"fin_0355-2047_1905-12-09_282-00006_751819.txt.lemmatized",17
"fin_0355-2047_1905-12-09_282-00007_751819.txt.lemmatized",8
"fin_0355-2047_1905-12-09_282-00008_751819.txt.lemmatized",3
"fin_0355-2047_1905-12-10_283A-00001_751820.txt.lemmatized",12
